UNIQID	NAME	US14702370_16000437000427_S01_A02.txt	US14702370_16000437000427_S01_A01.txt	US14702370_16000437000426_S01_A02.txt	US14702370_16000437000426_S01_A01.txt
NM_002947.4359	replication protein A3 (14kD)	-0.5128425812168059	0.1461302881228572	-0.5436667520092655	0.34186626410104826
AB010882.4360	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	-0.6941135534986196	-0.9298342491837319	-0.51272299180539	-0.9085971628731171
X62078.4362	GM2 ganglioside activator protein	-2.208288242285418	0.8384247537967163	-0.0730571714340009	-0.4779291169395397
NM_003804.4363	receptor (TNFRSF)-interacting serine-threonine kinase 1	0.5299903740426144	-0.6411420880975457	-0.275691463294035	-0.09071255487270814
Y17977.4366	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	-1.9358303437989464	-0.16344683489588593	-1.6908879757224264	-1.4078663458942133
U41804.4367	putative T1/ST2 receptor binding protein	-0.9493837960221441	1.1421287079436984	0.37645085749692053	-0.8027107048485822
X66945.4370	fibroblast growth factor receptor 1 (fms-related tyrosine kinase 2, Pfeiffer syndrome)	1.0095339480362695	0.3231050107995529	1.2553200858488904	0.6066073236230964
M24898.4371	nuclear receptor subfamily 1, group D, member 1	0.4204531170417984	0.4358735072582656	0.43391689161037683	0.37256087969780755
NM_006743.4376	RNA binding motif protein 3	1.1611965752083517	0.753672402311855	1.1475301630259853	0.8123044331866168
NM_014742.4377	KIAA0255 gene product	1.652479843089339	-0.14913198234939729	0.41593197290465694	0.07992625434860878
AF038186.4380	Homo sapiens clone 23914 mRNA sequence	0.3916054934657967	-0.08144005698144902	0.008177357856217538	0.33146563942876545
NM_001878.4384	cellular retinoic acid-binding protein 2	0.8650167881962897	-0.07708268389938532	0.5798990217402024	0.39982394357254813
Z30644.4386	chloride channel Kb	-0.0	-1.1387503070711982	0.8106168937144141	-0.4348569972612303
BE047991.4388	cellular retinoic acid-binding protein 1	0.4740956119180398	0.43277747027383073	0.30033518686595684	0.5567418609907424
U51903.4391	IQ motif containing GTPase activating protein 2	-0.03010513945632144	-0.2858183610912993	-0.9615520186337164	-0.3171570985456571
U61837.4392	putative cyclin G1 interacting protein	0.660037215101265	0.028918181328737344	0.4215094901759729	0.13791848187229566
AF033026.4393	3'-phosphoadenosine 5'-phosphosulfate synthase 1	0.5968508208084125	-0.20900176363231437	0.415549951173745	-0.20006909898516217
AI689610.4401	eukaryotic translation elongation factor 1 alpha 1	-0.0	-0.03522207139728127	-0.33709597535679003	0.1124698551229825
AI199605.4402	ESTs, Highly similar to 	-0.0	-0.6437996305734557	0.34918779362217994	-0.43027938034647534
F02494.4403	growth associated protein 43	-2.15279211153223	-1.0554928232290361	-0.4709132048031376	-0.4634322227334513
AA635949.4408	sulfotransferase family, cytosolic, 1C, member 2	0.5577085420663547	-1.410427552455371	0.8808192001436689	-0.1111131796890305
U51626.4409	endothelial PAS domain protein 1	1.4600604801210832	-0.9208882968242003	0.09699996817790155	-0.46956118006851844
Y08612.4411	nucleoporin 88kD	-0.4346144965103035	-0.3341494251366249	-0.7172939677447436	-0.10446633376397033
AA437317.4412	splicing factor, arginine/serine-rich 8 (suppressor-of-white-apricot, Drosophila homolog)	3.293801329707951	-0.8889080950547197	0.8227651847574172	-0.30718068409109134
U22377.4414	rearranged L-myc fusion sequence	2.6363585404487933	-1.2999302582351329	0.9364781053735064	-0.1420891625954267
S76638.4416	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-0.0	-0.4236521337971751	0.43109325272972265	-0.5896887438358351
NM_005901.4417	MAD (mothers against decapentaplegic, Drosophila) homolog 2	1.3702621198600882	-0.9838554438627903	0.32394213667946453	-0.32724811951949645
AW191969.4418	hypothetical protein FLJ10201	0.545168263508155	-0.7807992671347052	-0.47680962717156267	-0.23377205266465137
D21064.4420	KIAA0123 protein	2.0301764236218425	-0.6840647210115852	1.3578181772166402	-0.368385216082534
NM_001122.4421	adipose differentiation-related protein	-0.41303525160591514	-0.6086204120485982	-0.7246653261872987	-0.2630362460237522
AW950692.4423	myotubular myopathy 1	-0.08067867106210089	-0.2598654656571821	-0.6564296011902173	0.10715178043587736
AL035422.4424	heterogeneous nuclear ribonucleoprotein H2 (H')	0.23156263828874193	0.21908414759310693	0.1357329853786691	0.38248347891723605
AI143103.4433	thioredoxin	-0.33963392842128376	0.07405242109122895	-0.2101986543249022	-0.08219247369494113
NM_003610.4439	RAE1 (RNA export 1, S.pombe) homolog	-0.12842773330520252	-0.454210550342044	-0.22298674871898055	-0.3753479773694179
AW731708.4440	KIAA0603 gene product	-0.9476198522037588	-1.2480384194648975	-1.4266020203493779	-0.49996678792102245
D21262.4441	nucleolar phosphoprotein p130	1.3256320159052764	0.11366707800837988	1.5564429018661454	0.3248433757716073
AB002301.4442	KIAA0303 protein	-0.018848420694705298	-0.35469887233159814	0.8093047321169338	0.02630521912786062
U94831.4443	transmembrane 9 superfamily member 1	0.136724580914993	-0.3331495247800638	0.16963957325037496	-0.4484868682345529
D87452.4445	KIAA0263 gene product	-0.20184533393749857	-0.5169617720544663	0.03180314300202308	0.09749858958494421
X78925.4447	zinc finger protein 267	1.6450354022286964	-0.6349732676253398	0.4507125600581276	-0.4273494397667847
AK000729.4452	Homo sapiens cDNA: FLJ21449 fis, clone COL04483, highly similar to AF010235 Homo sapiens mRNA from chromosome 5q31-33 region	1.681231130750589	-0.188720728227408	0.8106800103482169	0.2576603697877961
NM_005880.4453	HIRA interacting protein 4 (dnaJ-like)	0.6385277306868693	-0.02234624488221693	0.47341129473049276	0.2246805998545638
U68494.4454	Human hbc647 mRNA sequence	1.0276417780815004	0.4479786132360353	1.1469521475374749	0.4169949898950208
AI139572.4455	guanine nucleotide binding protein 11	-2.7753015049455523	-1.9584460302689395	-0.9184732550992172	-1.0086802125158834
AL138078.4467	hypothetical protein FLJ12707	-2.324980932402621	-0.04909809724243514	-0.512663197099682	-0.30250008740539513
BE205814.4468	cyclin D-binding Myb-like protein	-0.7976813057129228	0.09003687469820819	-0.30069727702829974	0.2061179978531427
NM_003246.4469	thrombospondin 1	-1.6897053693206467	-1.521708821706003	-0.9878384356485601	-0.711939019655785
M57285.4470	coagulation factor X	2.7163040619803525	0.5682755953361913	1.891509179156959	0.6961532173488804
U86529.4471	glutathione transferase zeta 1 (maleylacetoacetate isomerase)	-0.32562103913862056	-1.1390227051749788	-0.09058831476195954	-0.8371856746173234
U84214.4475	defender against cell death 1	-0.320061460279017	-0.2834827134477838	-0.3596850864020242	-0.3871873290995965
U46922.4478	fragile histidine triad gene	-0.5526525675059359	-0.4627013985525761	-0.5548583277609415	-0.10025578990370063
AL133415.4481	DNA (cytosine-5-)-methyltransferase 2	-3.92924298919467	-3.189094156157102	-3.8846959334422304	-3.2765140159021575
L08850.4483	synuclein, alpha (non A4 component of amyloid precursor)	0.5032355651663917	-0.2206328304709434	0.538358310913636	0.08052553017692653
BE408810.4485	heterogeneous nuclear ribonucleoprotein R	1.3425439518363478	-0.5122712095844852	0.415427039834234	-0.08571404966833111
AI041851.4494	cathepsin L	-1.00273728315413	-0.8340996034171729	-1.2350629683262675	-0.7093213403170139
AA863383.4495	pim-2 oncogene	0.2797389004848459	0.9607315023942792	0.4331428823642683	0.6158887907202119
AI808849.4496	ESTs	-0.04522937978312948	0.9667209387493612	-0.116377106948189	1.0404378451030067
AI346428.4498	RAB5A, member RAS oncogene family	-0.7051523205579302	0.48548318142731345	-0.23103279075760744	-0.06014085061545977
M54915.4500	pim-1 oncogene	-0.04750722587779369	-1.0981895650326232	-0.24490715563871368	-0.3117503283784185
BE280249.4502	runt-related transcription factor 3	-0.39684749599952895	-0.1114908829134192	0.3942098850921884	0.5942630388224951
BE349570.4503	trinucleotide repeat containing 3	0.05034149492835157	-0.2856618982780299	0.010638840135967267	0.33579710147168895
AI469126.4504	vesicle-associated membrane protein 2 (synaptobrevin 2)	-1.5667940298098142	-1.3942364749208904	-1.7241903048736724	-0.8720825292541152
D86971.4505	KIAA0217 protein	0.1612161601801692	0.20652759158724224	0.1809324678089446	0.31193569196611326
AI570435.4506	ring finger protein 5	0.4625319802197366	-0.7661097010991135	-0.037319536796393146	-0.07682357350798413
NM_003173.4508	suppressor of variegation 3-9 (Drosophila) homolog 1	1.5301498409951115	-0.23344949344663796	1.2838953113211113	0.06432548343658953
AA427949.4510	midkine (neurite growth-promoting factor 2)	-1.0838488014469947	-1.2069063057940022	-0.7906919690012799	-1.312105124702895
AL031005.4511	endothelin converting enzyme 1	-1.2045975657680552	-1.2238846802869712	0.07118891907343623	-1.2162043825315918
NM_006804.4514	steroidogenic acute regulatory protein related	1.680473731144955	-1.5228449211144544	0.9569278947256329	-1.0028934137745895
BE206095.4515	transducin-like enhancer of split 1, homolog of Drosophila E(sp1)	-3.297093360449985	-0.9867820625143859	-0.3642427717482095	-0.5389662237550001
AF151048.4684	hypothetical protein	0.09510381162133973	-1.0353420074054493	-0.1350028255834128	-0.8227784724697969
X71661.4685	lectin, mannose-binding, 1	0.9998638153520525	-0.5317078108676712	-0.07795900853081661	0.11852838758243803
D29640.4689	IQ motif containing GTPase activating protein 1	0.21726040906901384	-0.9768694290792419	-0.3280161492950344	-0.5639803423095021
L12350.4690	thrombospondin 2	1.0595555412890834	-0.29513703378307715	-0.5071986253835923	0.01022854879696775
U80017.4699	survival of motor neuron 1, telomeric	-0.02489296783688144	0.18120353714148746	-0.3409527338749542	0.1094708184389182
U51334.4705	TATA box binding protein (TBP)-associated factor, RNA polymerase II, N, 68kD (RNA-binding protein 56)	0.10239278624714161	-1.085875177584876	-0.1779460544516408	-0.7862073660731818
U40992.4707	DnaJ-like heat shock protein 40	-0.0	0.22926519281831761	-0.4233863795495842	0.043910574329459204
U55054.4709	solute carrier family 12 (potassium/chloride transporters), member 4	1.4600970213301268	-0.5163505372850069	-0.04966714352508954	0.1265249328924508
U61084.4711	phorbolin (similar to apolipoprotein B mRNA editing protein)	-1.1929508858673803	-1.6774806739314612	-2.061914124640396	-1.4209348110195
X57351.4713	interferon induced transmembrane protein 2 (1-8D)	-0.478776208603736	-0.4581536789906753	-0.9909776576982287	-0.545869190336176
AB008430.4719	FERM, RhoGEF (ARHGEF) and pleckstrin domain protein 1 (chondrocyte-derived)	-0.34693220444575157	-0.9383284193223589	-0.9244228283171603	-0.48212471212338254
X89416.4720	protein phosphatase 5, catalytic subunit	2.04763647768857	-0.7561837799515898	0.6479254652673055	-0.11395940768072993
AB018266.4723	matrin 3	0.17786134528522116	-0.34746371294093337	0.12124339941438951	-0.356323295169998
AF084558.4725	Human fatty acid desaturase 1 (FADS1) mRNA, complete cds.	-0.3275045723684216	-1.1098594984299626	-0.5087566096600944	-1.1745939112150328
X70377.4727	cystatin D	1.6352423582049684	0.3308955965676828	0.9258313258293925	0.3566920291885306
AF227906.4729	UDP-glucose:glycoprotein glucosyltransferase 2	0.4415672920129025	-0.3029139996460181	-0.3078543711087346	0.11037106095263273
U09366.4734	zinc finger protein 133 (clone pHZ-13)	-0.0	-0.5655183950174346	-0.05270670773191138	0.010516460304951684
AK002190.4735	hypothetical protein FLJ11328	0.9587582771059162	-0.19592366491555233	0.45787795895879974	0.025958243738349807
X12548.4740	acid phosphatase 2, lysosomal	-0.32749560316256554	-0.7641796608759839	-0.3724711876392456	-0.9045776298783031
X62048.4741	wee1+ (S. pombe) homolog	0.2301670962960797	-0.41309836823971785	-0.07801946762214355	-0.12572600918563057
J00272.4747	Human metallothionein-II pseudogene (mt-IIps).	-1.3472743774434675	-1.5065375760966526	-1.6266452082954002	-0.9067867120614033
AB033112.4749	bromodomain and PHD finger containing, 3	-0.0682998382093125	-0.015185895312248978	-0.35321729240127836	0.04278909140462522
AAF57657.4752	CG5469 gene product [alt 2]	0.869903344423869	-0.4496993719891868	0.19265987056232545	-0.05459156973295042
X82206.4753	ARP1 (actin-related protein 1, yeast) homolog A (centractin alpha)	0.6320898340389774	-0.6251835455297066	-0.20502840543801967	-0.5297910583569212
AK024454.4754	Homo sapiens mRNA for FLJ00015 protein, partial cds	-0.8301132897033082	0.3867654442315459	1.0520513057227328	0.6219313779248119
AK001553.4757	adenylate kinase 3 alpha like	0.3551772299772619	0.7112480586120487	0.025828422788401643	0.9715111590621885
AF279865.4758	kinesin 13B	0.33721888669630085	-0.4165000226088826	0.3720659124116694	0.09250008438056717
X15875.4760	activating transcription factor 2	-0.955283540318664	2.4155798773332576E-4	-0.4348437095488506	0.04178487254154063
L41668.4762	galactose-4-epimerase, UDP-	-0.049733249894177586	-0.42331329713149646	-0.16261203436564076	-0.3231066717636004
X14034.4763	phospholipase C, gamma 2 (phosphatidylinositol-specific)	0.8178287996084148	-0.5286018080989516	0.34847357908177934	0.06065209534926294
X80907.4765	phosphoinositide-3-kinase, regulatory subunit, polypeptide 2 (p85 beta)	1.1503836992594936	-0.003626648559031341	0.6578314548462596	0.164841712502929
Y10487.4770	mitogen-activated protein kinase 12	0.3873667132167206	-0.5501777310752448	0.2694678310082636	-0.2014918807882025
AK024484.4777	WD repeat domain 5	-0.4179683148268228	-0.43791649303662133	-0.4713516993116628	-0.2386024683074272
AAG05938.4778	probable acyl-CoA dehydrogenase	-1.653008029656426	-0.13324585781402704	-0.4556921302723637	-0.019058366550302058
AF121858.4780	sorting nexin 8	-0.9074045906870524	-0.6764010328966802	-0.4591203600662876	-0.6102747322398523
U78735.4787	ATP-binding cassette, sub-family A (ABC1), member 3	0.2365867223394495	0.45764542399215746	1.04269675620753	0.5773843221723726
AB033109.4788	KIAA1283 protein	-1.5716108255474013	0.5565956961545673	-0.42476830163705737	-0.032883533676323344
AF013956.4793	chromobox homolog 4 (Drosophila Pc class)	-0.668146041580885	0.4754144173717099	-0.3317666061141621	0.7108593930249468
AF056320.4796	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	-1.5125336563079241	-1.3694781448296949	-1.5858884724992268	-1.440660420046941
U56387.4799	proprotein convertase subtilisin/kexin type 5	-0.8465634776291903	0.39189117928195716	-0.004669136033769018	0.7969504815320476
X90999.4801	hydroxyacyl glutathione hydrolase	-0.850911881505398	-0.9920905036100159	-0.25240474734887475	-3.507557436829828E-4
L13288.4803	vasoactive intestinal peptide receptor 1	-0.972271880595918	0.7320433284860435	0.03983357197860384	0.435069600659303
M60484.4809	protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform	-0.29164469077692223	0.19301731002533518	-0.3416536607029756	0.4336179180818372
AK000544.4814	uncharacterized hypothalamus protein HARP11	-0.2999614699552822	-0.3117788969600344	-0.5663621647535362	-0.032772747374358806
D42053.4818	site-1 protease (subtilisin-like, sterol-regulated, cleaves sterol regulatory element binding proteins)	-0.8442480937470537	0.21765671509073392	-0.4979570214236157	0.13699764340439288
X87241.4819	FAT tumor suppressor (Drosophila) homolog	-0.6950337275809033	-0.13435239206243388	-0.49078830059484874	-0.225732986675024
AB002367.4821	doublecortin and CaM kinase-like 1	-2.3974188964397354	-0.842916000581004	-2.414420524429369	-1.1724246921690713
X83544.4822	death associated protein 3	-0.6697007039292924	0.4805966251997343	-0.12698933844011626	0.16403282301182412
AK000996.4823	hypothetical protein FLJ10134	-2.7294422875956323	1.0848819210845044	-0.6470816955312043	-0.6243331319374155
X61118.4825	LIM domain only 2 (rhombotin-like 1)	-0.6036341979781724	-0.1341022508768889	-0.46852473850291343	-0.3220326924105232
U84720.4826	RAE1 (RNA export 1, S.pombe) homolog	-0.47162077548734865	-0.31682656670021564	-0.3389994401551605	-0.20286051516329615
AF282264.4827	Human chromosome 19 unknown mRNA.	-0.19274225437907846	-0.5030395714087933	-0.12796100240787067	-0.3270401668207565
AX013763.4828	Sequence 105 from Patent WO9954460.	-1.7610105558774038	0.9855230517664236	-0.39278809986757646	0.21962628625819247
D29643.4829	dolichyl-diphosphooligosaccharide-protein glycosyltransferase	0.023340730495983203	0.07965186308797131	0.38666578638869914	-0.25210079092819254
AF136631.4830	neuritin	-1.210274740882218	0.7324386379293351	-0.11926452684826515	0.139951834059176
AF139461.4831	SBBI31 protein	-1.6865163183495548	0.9264691360236109	0.16739594301508803	0.024441650685910005
X83107.4832	BMX non-receptor tyrosine kinase	-4.466365542857008	1.3332458750987584	-0.0	-0.11475633823069342
X87212.4833	cathepsin C	0.23304853672558495	1.564910496580013	0.4914593300700161	1.1456964587176075
AL035081.4838	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3	-0.00829352568169584	0.4124472703331201	0.45053317594100345	0.5104574368446767
AF096300.4841	mitogen-activated protein kinase kinase kinase kinase 4	0.3091499230657406	-0.25865628383064315	0.16947015491753578	-0.4156163897356427
AB041261.4842	intracellular membrane-associated calcium-independent phospholipase A2 gamma	0.3695578567000292	-0.40656745760516944	-0.3930771076118319	-0.07856260286565772
AK021842.4843	Homo sapiens cDNA FLJ11780 fis, clone HEMBA1005931, weakly similar to ZINC FINGER PROTEIN 83	-0.3765538372678621	-0.4320167487401015	-0.5973325003821711	-0.04114340822641798
AF067170.4845	endosulfine alpha	-0.8008205277625914	-1.0349001909688293	-1.0148523549161843	-0.548526732812086
AX017982.4847	Sequence 217 from Patent WO9946375.	1.3412450779512468	-0.3920473099024168	0.0885552947678883	0.33451815915515737
U78313.4848	MyoD family inhibitor	2.155353318093388	0.1259897702763644	0.5668338785430102	0.43621566585203914
AAF23756.4852	epithelial protein lost in neoplasm alpha	0.030234860748426802	-0.556841518833589	-0.4240142239595179	-0.34570309105064323
AK001980.4854	ADP-ribosyltransferase (NAD+; poly (ADP-ribose) polymerase)-like 2	-0.4497957079039386	-0.13292662052410828	-0.7978706556143313	-0.07514134912073317
J04182.4855	lysosomal-associated membrane protein 1	0.6323356567179992	0.13102747423226127	0.6527322952206075	0.06382221133021389
AB028741.4856	syntaxin 18	0.1867777324847084	-0.2297266086306975	-0.3661196611218208	-0.036355513263256756
X83464.4859	Human gene for glucosephosphate isomerase (exon 15, 16, 17 and 18).	0.9481480387708456	0.17189781996927953	0.25929774814576595	0.4243597044813861
U91328.4861	ring finger protein 15	-0.16350928714406973	-0.4328638404042977	-1.0693784826656654	-0.5944955737891373
AF209198.4862	zinc finger protein 277	-0.5415506838128225	-0.2910088737395606	-0.9243530678271678	-0.1601528109969957
L13850.4866	Human hXBP-1 transcription factor DNA.	0.3845696497608254	-0.4317908576296491	0.18679633528203982	-0.07169850284319187
M36118.4869	granzyme B (granzyme 2, cytotoxic T-lymphocyte-associated serine esterase 1)	-0.0	-0.2768039770130129	-0.09965186337605	0.46982361238801457
AF053551.4870	metaxin 2	0.7624887994756863	0.1359655203453114	-0.12707537637777372	0.6479620064763494
AK025816.4874	hypothetical protein FLJ21817 similar to Rhoip2	-1.994674978071781	0.07983888763971339	-0.20367903824587627	-0.5856592450567369
CAA73251.4875	Pro-Pol-dUTPase polyprotein	-0.0	-0.2680859089207904	-0.6625087296038612	0.13642095668712026
AK023298.4876	Homo sapiens cDNA FLJ13236 fis, clone OVARC1000408	2.0491147356907953	0.05989801767172354	0.4132943619973164	0.21912899362238797
U53174.4879	RAD9 (S. pombe) homolog	-0.012174168862862341	-0.8166827344156786	-0.3668139440936524	-0.523841485138978
L76380.4880	calcitonin receptor-like	2.626937552371693	-0.7162243068981897	-0.06350430281153331	0.1645776192193855
AF124733.4883	iroquois homeobox protein 4	0.5304421562635191	-0.12751719281439378	0.26906454893754433	-0.39510348374971305
AK025212.4885	Homo sapiens cDNA: FLJ21559 fis, clone COL06406	2.372388168244759	-0.5787496346193711	-0.11111616942431575	-0.07082151382614157
U37690.4886	polymerase (RNA) II (DNA directed) polypeptide L (7.6kD)	0.042883766355329485	-0.4500581402234347	0.037631465844503026	-0.5246453917379407
AF119881.4890	hypothetical protein PRO2435	0.23006710626042345	0.21829253212809518	-0.1598614779030741	0.3547852424620652
M89796.4893	membrane-spanning 4-domains, subfamily A, member 1	0.2970129265782601	-0.49775770573792233	0.05179284531300789	-0.0011731754479185083
AF214680.4894	C3HC4-like zinc finger protein	0.5414178066890272	-1.1646912435641734	-0.47810517912856865	-1.025641977368378
AK024911.4895	Homo sapiens cDNA: FLJ21258 fis, clone COL01408	0.27670631232702314	-0.34072684276450177	0.5492343034962971	-0.041210843366744125
AB048952.4896	Macaque brain cDNA, clone:QnpA-10438.	-0.7717071499389986	-0.4913297748743154	-0.49174833781427124	-0.01672521035285791
AK023414.4901	Homo sapiens cDNA FLJ13352 fis, clone OVARC1002165, weakly similar to 3-OXO-5-ALPHA-STEROID 4-DEHYDROGENASE 2 (EC 1.3.99.5)	0.09154037935395411	0.6964621566617049	0.35346311508029993	0.09371292032801058
AF039652.4905	ribonuclease H1	-0.3553366825258165	0.003472378218304922	-0.47393948129757996	-0.013870278909549871
AL137334.4909	Homo sapiens mRNA; cDNA DKFZp434A119 (from clone DKFZp434A119)	0.94123842833348	-0.147491614256142	0.4157791642122919	0.3938943019231741
AB041035.4913	NADPH oxidase 4	-0.7233166233807743	-0.3492808076088369	-0.9144636878886881	-0.5362688181419514
AF146761.4914	BCM-like membrane protein precursor	-0.14675912911121944	-0.46691028144879854	-0.1175540660722075	-0.22374315174618647
X74801.4916	chaperonin containing TCP1, subunit 3 (gamma)	0.7842507504252931	-0.24473574414901772	0.8450486784179218	-0.3975816421084991
AF080525.4917	Human paraplegin (SPG7) gene, exon 17 and complete cds.	0.024649902358178415	-0.6602298869307686	0.15924492804866297	-0.13144337962974112
X15880.4919	collagen, type VI, alpha 1	-0.2879879123300702	-0.5553964801123131	-0.818881850814494	-0.2894694922603898
U79262.4921	deoxyhypusine synthase	0.07755938058100165	-0.41282597013593725	-0.06765405538766657	-0.5025446041226552
AK026589.4922	KIAA0128 protein; septin 2	-3.86200716455415	-0.1359153592310784	-1.2205760399044636	-0.49645550992472653
AP001695.4925	Human genomic DNA, chromosome 21q, section 39/105.	1.163053533013394	-1.3349898873485742	1.1949141453714587	-0.7619440032681245
L27706.4932	chaperonin containing TCP1, subunit 6A (zeta 1)	0.22815135032810205	0.46067170048659994	0.3354250455250616	0.28157260479322366
AK026666.4934	Homo sapiens cDNA: FLJ23013 fis, clone LNG00740	-1.837454765196952	0.12914460538807895	-0.8156496147781686	0.44546391366820537
AK024972.4935	hypothetical protein SP192	-5.855928064948392	-3.767996599468837	-3.5070923668963836	-2.276613659341061
D88152.4936	acetyl-Coenzyme A transporter	-0.8080058582318326	0.45039365496101835	0.259827263484091	0.23203999935597713
AK021818.4938	Homo sapiens cDNA FLJ11756 fis, clone HEMBA1005595, weakly similar to DYNEIN HEAVY CHAIN, CYTOSOLIC	-0.00613739503242806	-0.9209779888827622	-0.821914771165126	-0.4129854226844917
U91985.4939	DNA fragmentation factor, 45 kD, alpha polypeptide	-0.27857689003725433	-0.36899312892389846	-0.017921569536950583	-0.3889014439965585
AP000513.4943	Human genomic DNA, chromosome 6p21.3, HLA Class I region, section 12/20.	-0.3927914217956715	-0.5318373660633717	-0.11752815503306757	0.12357805047947634
AJ132695.4945	ras-related C3 botulinum toxin substrate 1 (rho family, small GTP binding protein Rac1)	0.15757300163850607	0.4665149720055068	0.2735488196728327	0.25246653521143964
AF085691.4947	ATP-binding cassette, sub-family C (CFTR/MRP), member 3	-0.5196624995956095	-0.5869647627980277	-0.7690828267440374	-0.02389692091691029
X97065.4948	Sec23 (S. cerevisiae) homolog B	-0.2071644052030321	-0.3650267467786029	0.04958941040766903	-0.41090589569709224
M81933.4953	cell division cycle 25A	0.10960602091238	0.14261668477689488	0.41696509254216685	0.17544431040338118
AB015982.4955	protein kinase C, nu	-0.6234295674956061	-0.4030395699683992	-0.7012158357654887	-0.07820084489612436
L01042.4956	TATA element modulatory factor 1	-0.8100189466573345	-0.34793874865850233	-0.5130352530463094	0.49046939549773944
AAF55594.4957	CG7719 gene product	-1.598355668639339	0.2661379302859487	-0.7167059864719485	0.10425306598027845
U96131.4962	thyroid hormone receptor interactor 13	-0.6887453176972814	0.4574826495155081	-0.2467960039534669	0.42964821400844677
U91328.4966	ring finger protein 15	-1.2402352103700072	1.3476364676058104	-0.14129887590165296	0.09218250805469583
AF155132.4968	FOXJ2 forkhead factor	-0.9362920774001928	-0.08697372480191244	-0.729757841956761	-0.1906467821368236
AL050135.4969	regulatory factor X, 5 (influences HLA class II expression)	-0.9459057373067968	0.10149719443276004	-0.6076969160382196	0.11193568908532466
AK026154.4972	Homo sapiens cDNA: FLJ22501 fis, clone HRC11368	-1.2273594170742235	0.4484470050974144	-0.019091984462622284	0.034843371594464066
X58840.4973	transcription factor 2, hepatic; LF-B3; variant hepatic nuclear factor	-5.840580757150011	-0.4290668765918414	-2.58264628508256	-2.558818094857932
AK026850.4975	Homo sapiens cDNA: FLJ23197 fis, clone REC00917	-0.15416271025629485	0.5599275900337393	0.2809786440498578	0.3633558169468745
Y11159.4980	Human U65 small nucleolar RNA gene.	0.07831810895787394	0.08818157785721353	0.3561970619023924	-0.008939341722622778
AB003592.4986	contactin 6	-2.381998506223268	1.1396937346501461	-0.0	0.09159253362504381
M57732.4988	transcription factor 1, hepatic; LF-B1, hepatic nuclear factor (HNF1), albumin proximal factor	-0.9528253135284473	0.6785536423021671	-0.05387801957816854	0.24690297003812217
D43950.4989	Human mRNA for KIAA0098 protein, partial cds.	0.47197289986540675	0.9760057277745713	0.8187556175468883	0.7347739533800408
X07228.4991	lipase, hepatic	-4.353087794821349	1.527319558258268	-0.3301136146941463	0.07595289615431416
AK026353.4994	Homo sapiens cDNA: FLJ22700 fis, clone HSI12073	1.4465701301277458	-1.014410538479564	-0.035295153815368796	0.15953592894977503
AK001496.4997	hypothetical protein FLJ10634	0.9142145432815715	-0.42097133782460094	0.10495831131482318	-0.08471016299805616
AL390148.4999	catechol-O-methyltransferase	-0.030310501051147454	-0.22707404904693	-0.4670531243568784	-0.1898425433450515
U09564.5000	SFRS protein kinase 1	1.2055708906998572	0.10006776877353003	0.5848221191768254	0.5597781032694695
AAA35511.5001	ADP-ribosylation factor 1	0.9874929551266918	-0.713088406776616	-0.30299804442681877	-0.3788526115095242
M65254.5008	protein phosphatase 2 (formerly 2A), regulatory subunit A (PR 65), beta isoform	-0.01976261530641836	-0.6134770709233237	-0.7633325692117874	-0.4283360524109663
J00120.5013	v-myc avian myelocytomatosis viral oncogene homolog	1.7438561191954056	2.137441481805755	1.479540266469503	2.266020030646465
L14848.5015	MHC class I polypeptide-related sequence A	1.9543368052155639	0.219601371797481	0.983981677130396	0.44099259845248723
AB041642.5021	Tax interaction protein 40	0.5849915375096646	-0.46705976821306827	-0.33973690819222546	-0.40588978427381256
Z80347.5023	Human SCAD gene, exon 3 to 10.	-0.0	-0.46116998970083306	-0.04495565290811082	0.10274391404677136
AB027249.5025	PDZ-binding kinase; T-cell originated protein kinase	0.37562037547319876	0.10398764392549699	-0.4296216385836876	0.2411414179503495
AJ238509.5029	Human MVP gene, promoter region.	2.1657144118213414	-0.6247417290930867	-0.08463143330220727	0.07927117012829708
M84443.5037	galactokinase 2	0.7768395288455996	-0.5470517967379559	-0.12460020775427325	-0.14139155769550038
AK001820.5043	Homo sapiens cDNA FLJ10958 fis, clone PLACE1000444	1.9028668513133788	0.5741520861360471	1.0795402607079256	0.7410989044727063
AF091077.5044	adaptor-related protein complex 1, sigma 2 subunit	0.5493273174829539	0.045953892300624355	0.10937049621045256	0.1008301512713066
X76488.5047	lipase A, lysosomal acid, cholesterol esterase (Wolman disease)	0.1844533793967157	0.30285520151873857	-0.3032764220011701	0.3091831423466894
M13577.5049	myelin basic protein	-0.3062123420514316	-0.4687008006919428	-0.23717902211876787	-0.5797462130478374
AF015262.5051	Human Down Syndrome critical region, partial sequence.	-0.0	-0.5016244300403712	-0.027706209082598684	-0.21033717872645905
